1118785568;The Blue Book of Grammar and Punctuation: An Easy-to-Use Guide with Clear Rules, Real-World Examples, and Reproducible Quizzes;Jane Straus;Education & Teaching;499;http://ecx.images-amazon.com/images/I/51G0C7%2BNYGL.jpg
133996336;Words Their Way: Word Study for Phonics, Vocabulary, and Spelling Instruction (6th Edition) (Words Their Way Series);Donald R. Bear;Education & Teaching;999;http://ecx.images-amazon.com/images/I/515wBiyZB4L.jpg
1617600709;The Ultimate Scholarship Book 2016: Billions of Dollars in Scholarships, Grants and Prizes (Ultimate Scholarship Book: Billions of Dollars in Scholarships,);Gen Tanabe;Education & Teaching;599;http://ecx.images-amazon.com/images/I/518JzjwYVcL.jpg
988217600;Teach Like a Pirate: Increase Student Engagement, Boost Your Creativity, and Transform Your Life as an Educator;Dave Burgess;Education & Teaching;399;http://ecx.images-amazon.com/images/I/51c7vKRzfFL.jpg
415690153;Visible Learning for Teachers: Maximizing Impact on Learning;John Hattie;Education & Teaching;299;http://ecx.images-amazon.com/images/I/41xJQRlNsKL.jpg
1934629324;Deluxe Executive Envelope System (Dave Ramsey's Financial Peace University);Dave Ramsey;Education & Teaching;599;http://ecx.images-amazon.com/images/I/41OLj3VPYqL.jpg
032504693X;Notice and Note: Strategies for Close Reading;Kylene Beers;Education & Teaching;999;http://ecx.images-amazon.com/images/I/51rafqDiIDL.jpg
1476731918;The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League;Jeff Hobbs;Education & Teaching;499;http://ecx.images-amazon.com/images/I/512YpwJpRfL.jpg
385538731;Missoula: Rape and the Justice System in a College Town;Jon Krakauer;Education & Teaching;499;http://ecx.images-amazon.com/images/I/51OmLU9LfHL.jpg
553419420;The Professor Is In: The Essential Guide To Turning Your Ph.D. Into a Job;Karen Kelsky;Education & Teaching;899;http://ecx.images-amazon.com/images/I/41d6Lumd6sL.jpg
143122304;Colleges That Change Lives: 40 Schools That Will Change the Way You Think About Colleges;Loren Pope;Education & Teaching;599;http://ecx.images-amazon.com/images/I/51c%2B9izioEL.jpg
996553126;Please Delete: How Leadership Hubris Ignited a Scandal and Tarnished a University;John Nathan Diamond;Education & Teaching;299;http://ecx.images-amazon.com/images/I/51kfFvMkKdL.jpg
262029642;Revolution in Higher Education: How a Small Band of Innovators Will Make College Accessible and Affordable;Richard A. DeMillo;Education & Teaching;599;http://ecx.images-amazon.com/images/I/51afQ7itj9L.jpg
111803662X;The Law of Higher Education, 5th Edition: Student Version;William A. Kaplin;Education & Teaching;599;http://ecx.images-amazon.com/images/I/41TI8944iZL.jpg
1118762169;The Essential Academic Dean or Provost: A Comprehensive Desk Reference (Jossey-Bass Resources for Department Chairs);Jeffrey L. Buller;Education & Teaching;399;http://ecx.images-amazon.com/images/I/51ozkvYADbL.jpg
674049020;How College Works;Daniel F. Chambliss;Education & Teaching;999;http://ecx.images-amazon.com/images/I/5128MvyFLDL.jpg
415843197;One Size Does Not Fit All: Traditional and Innovative Models of Student Affairs Practice;Kathleen Manning;Education & Teaching;399;http://ecx.images-amazon.com/images/I/41Azy2n-P6L.jpg
1421416263;The Provost's Handbook: The Role of the Chief Academic Officer;James Martin;Education & Teaching;699;http://ecx.images-amazon.com/images/I/41aivZw9rPL.jpg
1118954912;Community College Finance: A Guide for Institutional Leaders;Christopher M. Mullin;Education & Teaching;599;http://ecx.images-amazon.com/images/I/51fa3bQrksL.jpg
022600757X;Leaving College: Rethinking the Causes and Cures of Student Attrition;Vincent Tinto;Education & Teaching;299;http://ecx.images-amazon.com/images/I/41ifc8tjh3L.jpg
1442223723;University Ethics: How Colleges Can Build and Benefit from a Culture of Ethics;James F. Keenan  SJ;Education & Teaching;899;http://ecx.images-amazon.com/images/I/61m0ZqgXqPL.jpg
691166420;Locus of Authority: The Evolution of Faculty Roles in the Governance of Higher Education;William G. Bowen;Education & Teaching;999;http://ecx.images-amazon.com/images/I/41Q3KZMA%2BDL.jpg
470907703;Rethinking College Student Retention;John M. Braxton;Education & Teaching;999;http://ecx.images-amazon.com/images/I/41bTJbfJsUL.jpg
1421414473;Transforming a College: The Story of a Little-Known College's Strategic Climb to National Distinction;George Keller;Education & Teaching;799;http://ecx.images-amazon.com/images/I/51jyYVWLDzL.jpg
1579227694;Understanding College and University Organization: Theories for Effective Policy and Practice;James L. Bess;Education & Teaching;899;http://ecx.images-amazon.com/images/I/51giAMeYyoL.jpg
1118720423;The Resource Handbook for Academic Deans;Laura L. Behling;Education & Teaching;999;http://ecx.images-amazon.com/images/I/71Zv1IqHXVL.jpg
1579224814;Academic Leadership and Governance of Higher Education: A Guide for Trustees, Leaders, and Aspiring Leaders of Two- and Four-Year Institutions;Robert M. Hendrickson;Education & Teaching;699;http://ecx.images-amazon.com/images/I/51dZgDxP2OL.jpg
1421416379;Policy Documents and Reports;AAUP;Education & Teaching;999;http://ecx.images-amazon.com/images/I/41BE9KlOMFL.jpg
1475810105;"The ""How To"" Grants Manual: Successful Grantseeking Techniques for Obtaining Public and Private Grants";David G. Bauer;Education & Teaching;699;http://ecx.images-amazon.com/images/I/41UaDFHzW-L.jpg
1118032012;The Law of Higher Education, 2 Volume Set;William A. Kaplin;Education & Teaching;799;http://ecx.images-amazon.com/images/I/41NCxcCblBL.jpg
1579222358;The Chief Diversity Officer: Strategy Structure, and Change Management;Damon A. Williams;Education & Teaching;699;http://ecx.images-amazon.com/images/I/41CKQyYD0WL.jpg
1475818459;Engaging Risk: A Guide for College Leaders;Paula Vene Smith;Education & Teaching;599;http://ecx.images-amazon.com/images/I/51wWhR3EJtL.jpg
415517346;Fundraising and Institutional Advancement: Theory, Practice, and New Paradigms (Core Concepts in Higher Education);Noah D. Drezner;Education & Teaching;999;http://ecx.images-amazon.com/images/I/51xCdnRJy0L.jpg
470603348;Developing and Sustaining Successful First-Year Programs: A Guide for Practitioners;Gerald M. Greenfield;Education & Teaching;599;http://ecx.images-amazon.com/images/I/51QC-cGuR4L.jpg
1574403419;Survey of Best Practices in Student Retention 2015 Edition;Primary Research Group Staff;Education & Teaching;399;http://ecx.images-amazon.com/images/I/51BEUfJ79CL.jpg
691165599;Higher Education in the Digital Age;William G. Bowen;Education & Teaching;299;http://ecx.images-amazon.com/images/I/51oBkq4NlmL.jpg
1118097351;Appreciative Inquiry in Higher Education: A Transformative Force;Jeanie Cockell;Education & Teaching;599;http://ecx.images-amazon.com/images/I/51uKAZbvklL.jpg
1118388437;Advancing Social Justice: Tools, Pedagogies, and Strategies to Transform Your Campus;Tracy Davis;Education & Teaching;999;http://ecx.images-amazon.com/images/I/41gxqkZmkAL.jpg
1421410249;Presidencies Derailed: Why University Leaders Fail and How to Prevent It;Stephen Joel Trachtenberg;Education & Teaching;299;http://ecx.images-amazon.com/images/I/51Td9iZA2YL.jpg
1498515800;Mentoring At-Risk Students through the Hidden Curriculum of Higher Education;Buffy Smith;Education & Teaching;999;http://ecx.images-amazon.com/images/I/51cA15lrvjL.jpg
1620362007;Search Committees: A Comprehensive Guide to Successful Faculty, Staff, and Administrative Searches;Christopher D. Lee;Education & Teaching;699;http://ecx.images-amazon.com/images/I/51yDbdlwUoL.jpg
1119050898;Learning Assessment Techniques: A Handbook for College Faculty;Elizabeth F. Barkley;Education & Teaching;399;http://ecx.images-amazon.com/images/I/51EXgGao3%2BL.jpg
1421414376;Transforming Students: Fulfilling the Promise of Higher Education;Charity Johansson;Education & Teaching;999;http://ecx.images-amazon.com/images/I/41flBvhmt6L.jpg
742563200;Faculty Success through Mentoring: A Guide for Mentors, Mentees, and Leaders (The ACE Series on Higher Education);Carole J. Bland;Education & Teaching;899;http://ecx.images-amazon.com/images/I/41PSJzGLtiL.jpg
1620360055;Creating a Service Culture in Higher Education Administration;Mario C. Martinez;Education & Teaching;499;http://ecx.images-amazon.com/images/I/41ymaAUnoUL.jpg
1475805187;Conflicts in Culture: Strategies to Understand and Resolve the Issues;Sandra Harris;Education & Teaching;499;http://ecx.images-amazon.com/images/I/51RQMQVEaXL.jpg
1475811039;Minding the Dream: The Process and Practice of the American Community College;Gail O. Mellow;Education & Teaching;499;http://ecx.images-amazon.com/images/I/51JdY-H9SjL.jpg
871173174;Balancing the Presidential Seesaw: Case Studies in Community College Leadership;George B. Vaughan;Education & Teaching;499;http://ecx.images-amazon.com/images/I/414qPHy2V5L.jpg
1604148721;Yale & The Ivy League Cartel - How a college lost its soul and became a hedge fund;Edwin S. Rockefeller;Education & Teaching;799;http://ecx.images-amazon.com/images/I/51o-ZqE72OL.jpg
1118321855;General Education Essentials: A Guide for College Faculty;Paul Hanstedt;Education & Teaching;799;http://ecx.images-amazon.com/images/I/51nDz2oQvbL.jpg
1442213620;Assessment for Excellence: The Philosophy and Practice of Assessment and Evaluation in Higher Education (The ACE Series on Higher Education);Alexander W. Astin;Education & Teaching;299;http://ecx.images-amazon.com/images/I/51UzgX3p%2BRL.jpg
1442204648;Leading from the Middle: A Case-Study Approach to Academic Leadership for Associate and Assistant Deans (The ACE Series on Higher Education);Tammy Stone;Education & Teaching;499;http://ecx.images-amazon.com/images/I/419dPZloroL.jpg
1494975904;Tenure hacks: The 12 secrets of making tenure;Russell James;Education & Teaching;999;http://ecx.images-amazon.com/images/I/510zpVT8q8L.jpg
1475803249;Rubric Assessment Goes to College: Objective, Comprehensive Evaluation of Student Work;Mary J. Goggins Selke;Education & Teaching;999;http://ecx.images-amazon.com/images/I/41l8HPjkWtL.jpg
1118004736;Confessions of a Community College Administrator;Matthew Reed;Education & Teaching;499;http://ecx.images-amazon.com/images/I/51up6lxmUzL.jpg
1680991280;Little Book of Restorative Justice for Colleges & Universities: Revised & Updated;David Karp;Education & Teaching;499;http://ecx.images-amazon.com/images/I/41fHAaCfD3L.jpg
1495385175;Study Simpler: Study Skills Development;Mitch Colver;Education & Teaching;399;http://ecx.images-amazon.com/images/I/41AMG%2Bvs2CL.jpg
1588742679;Career Aspirations & Expeditions: Advancing Your Career in Higher Education Administration;Nancy Archer Martin;Education & Teaching;699;http://ecx.images-amazon.com/images/I/512R952C%2BYL.jpg
989863123;Lean University: A Guide to Renewal and Prosperity;Bob Emiliani;Education & Teaching;399;http://ecx.images-amazon.com/images/I/41bP0ZPBi9L.jpg
1466672447;New Voices in Higher Education Research and Scholarship (Advances in Higher Education and Professional Development);Filipa M. Ribeiro;Education & Teaching;899;http://ecx.images-amazon.com/images/I/517g7X2LCLL.jpg
1515376001;Devil in the Grove | Summary: Summary and Analysis of Gilbert King's Devil in the Grove: Thurgood Marshall, the Groveland Boys, and the Dawn of a New America;Summary Station;Education & Teaching;499;http://ecx.images-amazon.com/images/I/41FnLW3i2IL.jpg
160235359X;Writing Program Administration and the Community College;Heather Ostman;Education & Teaching;399;http://ecx.images-amazon.com/images/I/51IVQY2HSzL.jpg
1466650559;Reforming Teacher Education for Online Pedagogy Development (Advances in Higher Education and Professional Development (Ahepd));Abigail G. Scheg;Education & Teaching;999;http://ecx.images-amazon.com/images/I/51UMaJWLSyL.jpg
1466673168;Assessing the Role of Mobile Technologies and Distance Learning in Higher Education (Advances in Mobile and Distance Learning);Patricia OrdÃ³Ã±ez de Pablos;Education & Teaching;499;http://ecx.images-amazon.com/images/I/51xY7iQPIKL.jpg
1442206330;Making the Case for Leadership: Profiles of Chief Advancement Officers in Higher Education;Jon Derek Croteau;Education & Teaching;799;http://ecx.images-amazon.com/images/I/51g6F6WNhsL.jpg
1475814410;Grant Writing: Practical Strategies for Scholars and Professionals (The Concordia University Leadership Series);Rekha S. Rajan;Education & Teaching;699;http://ecx.images-amazon.com/images/I/41aCm5xzG3L.jpg
1505385369;The I's Have It: Reflections on Introversion in Student Affairs;Amma Marfo;Education & Teaching;699;http://ecx.images-amazon.com/images/I/31ePClyJatL.jpg
1607096587;The Art and Politics of Academic Governance: Relations among Boards, Presidents, and Faculty (The ACE Series on Higher Education);Kenneth P. Mortimer president emeritus  Western Washington University and the University of Hawai'i and chancellor emeritus of the University of Hawai'i at Manoa;Education & Teaching;399;http://ecx.images-amazon.com/images/I/41%2BcuLFBgBL.jpg
871173751;Insider's Guide to Community College Administration;Robert Jensen;Education & Teaching;599;http://ecx.images-amazon.com/images/I/41lIUYU-xsL.jpg
871173700;Handbook on CEO-Board Relations and Responsibilities;George R. Boggs;Education & Teaching;699;http://ecx.images-amazon.com/images/I/415BnLkHqmL.jpg
1421412519;The Sustainable University: Green Goals and New Challenges for Higher Education Leaders;James Martin;Education & Teaching;599;http://ecx.images-amazon.com/images/I/51jx6aQFDlL.jpg
1118271475;The Quest for Meaning and Wholeness: Spiritual and Religious Connections in the Lives of College Faculty;Jennifer A. Lindholm;Education & Teaching;299;http://ecx.images-amazon.com/images/I/51QS-aPBH2L.jpg
1442209976;First in the World: Community Colleges and America's Future (ACE Series on Community Colleges);J. Noah Brown;Education & Teaching;699;http://ecx.images-amazon.com/images/I/41wnziVzc2L.jpg
089112411X;Faith and Learning: A Practical Guide for Faculty;Patrick Allen;Education & Teaching;499;http://ecx.images-amazon.com/images/I/51II64KTXXL.jpg
871173824;The CEO Contract: A Guide for Presidents and Boards;Desna L. Wallin;Education & Teaching;299;http://ecx.images-amazon.com/images/I/41vcoDXlOIL.jpg
826518990;Divided Conversations: Identities, Leadership, and Change in Public Higher Education;Kristin G. Esterberg;Education & Teaching;899;http://ecx.images-amazon.com/images/I/41YETe%2BSEdL.jpg
982591217;Notice Notes: A Reflection Journal;Jessica Pettitt;Education & Teaching;899;http://ecx.images-amazon.com/images/I/61OxLs1JNZL.jpg
966037006;Perspectives on the Ideas of Gregory Bateson, Ecological Intelligence, and Educational Reforms;C. A. Bowers;Education & Teaching;899;http://ecx.images-amazon.com/images/I/51ObJl32CDL.jpg
300196911;The Winds of Freedom: Addressing Challenges to the University;Prof. Gerhard Casper;Education & Teaching;799;http://ecx.images-amazon.com/images/I/51b%2Bwt9oKBL.jpg
1620867060;ABCs of Creating an Academic Star: How to Bring Out the Genius in Your Child;Dr. Michael I. Otaigbe;Education & Teaching;799;http://ecx.images-amazon.com/images/I/51zW78evqTL.jpg
1936711303;Caesar's Wife: The College President's Spouse:  Minister Without Portfolio Or The President's Conscience?;David A Williams;Education & Teaching;999;http://ecx.images-amazon.com/images/I/517nyshSyEL.jpg
1475801858;Changing the Conversation about Higher Education;Robert Thompson;Education & Teaching;899;http://ecx.images-amazon.com/images/I/51Y7lQs0QJL.jpg
742561089;The Moral University;Maurice R. Berube;Education & Teaching;799;http://ecx.images-amazon.com/images/I/41c7-78MoGL.jpg
1476728747;The Wright Brothers;David McCullough;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/51Hyj3lrbcL.jpg
62301233;Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future;Ashlee Vance;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/5174GQsw2oL.jpg
307408868;Dead Wake: The Last Crossing of the Lusitania;Erik Larson;Engineering & Transportation;499;http://ecx.images-amazon.com/images/I/51%2BkAdUZOyL.jpg
1455906727;NFPA 70Â®: National Electrical CodeÂ® (NECÂ®), 2014 Edition;National Fire Protection Association;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/51qTE18sjAL.jpg
521809266;The Art of Electronics;Paul Horowitz;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/51yW4eIDrNL.jpg
316371769;The Pentagon's Brain: An Uncensored History of DARPA, America's Top-Secret Military Research Agency;Annie Jacobsen;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/61XPLrk%2BoML.jpg
055341996X;Lights Out: A Cyberattack, A Nation Unprepared, Surviving the Aftermath;Ted Koppel;Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/41VaF1CYhEL.jpg
1449690777;Ugly's Electrical References, 2014 Edition;Jones & Bartlett Learning;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51LPimX34pL.jpg
083112900X;Machinery's Handbook, 29th;Erik Oberg;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/51yvvNg7FOL.jpg
71771336;Practical Electronics for Inventors, Third Edition;Paul Scherz;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51aOgq4k1GL.jpg
1591264391;FE Civil Review Manual;Michael  R. Lindeburg PE;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51VYQYIO2DL.jpg
1476709564;Bold: How to Go Big, Create Wealth and Impact the World;Peter H. Diamandis;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/51skjlPR2%2BL.jpg
1609830407;2012 International Building Code (International Code Council Series);International Code Council;Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/41Mu3JB2JZL.jpg
465062881;Endurance: Shackleton's Incredible Voyage;Alfred Lansing;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/51PTExXeL7L.jpg
1619542501;FAR/AIM 2016: Federal Aviation Regulations/Aeronautical Information Manual (FAR/AIM series);Federal Aviation Administration (FAA)/Aviation Supplies & Academics (ASA);Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/41A2JCdNXgL.jpg
141001828;In the Heart of the Sea: The Tragedy of the Whaleship Essex;Nathaniel Philbrick;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/51yIFRRN4TL.jpg
1593275323;The LEGO MINDSTORMS EV3 Discovery Book (Full Color): A Beginner's Guide to Building and Programming Robots;Laurens Valk;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51A9YjBP-4L.jpg
815344325;Molecular Biology of the Cell;Bruce Alberts;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51YA34ik0GL.jpg
71784225;Programming Arduino Getting Started with Sketches;Simon Monk;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/514CnlN6uSL.jpg
145161683X;Abundance: The Future Is Better Than You Think;Peter H. Diamandis;Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/51h9dTy9r8L.jpg
1250073952;Let There Be Water: Israel's Solution for a Water-Starved World;Seth M. Siegel;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/516ebMC34vL.jpg
1498759262;The Future X Network: A Bell Labs Perspective;Marcus K. Weldon;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/516F0wIIITL.jpg
1429234148;Lehninger Principles of Biochemistry;David L. Nelson;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/610yw2FxTeL.jpg
1285200365;Color Coded EZ Tabs for the 2014 National Electrical Code;John Riley;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51XE2rYDv5L.jpg
1609834682;2015 International Building Code;International Code Council;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/411WzTAWscL.jpg
671244094;The Path Between the Seas: The Creation of the Panama Canal, 1870-1914;David McCullough;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/518ueg5tAaL.jpg
1680450263;Make: Electronics: Learning Through Discovery;Charles Platt;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51iZwFw14dL.jpg
1612123538;Microshelters: 59 Creative Cabins, Tiny Houses, Tree Houses, and Other Small Structures;"Derek ""Deek"" Diedricksen";Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/61DJUIuZ8zL.jpg
159186612X;Black & Decker The Complete Guide to Wiring, Updated 6th Edition: Current with 2014-2017 Electrical Codes (Black & Decker Complete Guide);Editors of Cool Springs Press;Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/51XHJw2HsQL.jpg
984782818;Cracking the PM Interview: How to Land a Product Manager Job in Technology;Gayle Laakmann McDowell;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/418FvJBCq3L.jpg
1621452018;The Complete Do-it-Yourself Manual Newly Updated;Editors Of Family Handyman;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/51trDn9D3OL.jpg
133140806;Essentials of Fire Fighting and Fire Department Operations (6th Edition);IFSTA;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/51fdxQx26GL.jpg
877659141;NFPA 70Â®: National Electrical CodeÂ® (NECÂ®), 2011 Edition;(NFPA) National Fire Protection Association;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/41lzQu9ceFL.jpg
1609834704;2015 International Residential Code for One- and Two-Family Dwellings;International Code Council;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/41syU7bAEKL.jpg
1940238501;RSMeans Building Construction Cost Data;Stephen C. Plotner;Engineering & Transportation;499;http://ecx.images-amazon.com/images/I/51XbWfCcibL.jpg
804176582;Devotion: An Epic Story of Heroism, Friendship, and Sacrifice;Adam Makos;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/51B4RKWeebL.jpg
1476708703;The Innovators: How a Group of Hackers, Geniuses, and Geeks Created the Digital Revolution;Walter Isaacson;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/418Dw0dvlGL.jpg
156158620X;Woodworking Basics - Mastering the Essentials of Craftsmanship - An Integrated Approach With Hand and Power tools;Peter Korn;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/512YcoU-kGL.jpg
1591263212;ARE Review Manual (Architect Registration Exam);David Kent Ballast;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/5107xkXwQrL.jpg
195019199;A Pattern Language: Towns, Buildings, Construction (Center for Environmental Structure);Christopher Alexander;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/41khaF0Sf1L.jpg
1600854923;Renovation 4th Edition: Completely Revised and Updated;Michael Litchfield;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51QGMJ3WkWL.jpg
465054749;The Patient Will See You Now: The Future of Medicine is in Your Hands;Eric Topol;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/41LyjN9Jy0L.jpg
1609830423;2012 International Residential Code for One- and Two- Family Dwellings (International Code Council Series);International Code Council;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51IuCDGtI4L.jpg
1612434487;The Prepper's Water Survival Guide: Harvest, Treat, and Store Your Most Vital Resource;Daisy Luther;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/51fR5Xu0PNL.jpg
679762884;High Output Management;Andrew S. Grove;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/517U2jp0zDL.jpg
075700394X;Sodium Bicarbonate: Nature's Unique First Aid Remedy;Mark Sircus;Engineering & Transportation;499;http://ecx.images-amazon.com/images/I/51FybMT%2BsIL.jpg
143112783;The 33 Strategies of War (Joost Elffers Books);Robert Greene;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/41OJ2WOZ%2B%2BL.jpg
1111644470;Refrigeration and Air Conditioning Technology;Bill Whitman;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51llYInKKtL.jpg
1250007143;Unstoppable: Harnessing Science to Change the World;Bill Nye;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51nQ9LO2bZL.jpg
1285852702;Delmar's Standard Textbook of Electricity;Stephen Herman;Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/51DvjuirofL.jpg
71840532;The Six Sigma Handbook, Fourth Edition;Thomas Pyzdek;Engineering & Transportation;499;http://ecx.images-amazon.com/images/I/51CxGq26s-L.jpg
1482243237;Creating a Lean Culture: Tools to Sustain Lean Conversions, Third Edition;David Mann;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/614IVGfAqDL.jpg
1250074851;Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free;HÃ©ctor Tobar;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/51B52NLqvgL.jpg
964920549;On Combat, The Psychology and Physiology of Deadly Conflict in War and in Peace;Dave Grossman;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/51nJrF5Fz6L.jpg
945053797;Technician Class 2014-18 FCC Element 2 Radio License Preparation;Gordon West;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/61xUuzhT-3L.jpg
764162225;Barron's 500 Flash Cards of American Sign Language;Geoffrey S. Poor;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/51PfY707tvL.jpg
1118458346;Building Construction Illustrated;Francis D. K. Ching;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/51I3aboFZyL.jpg
295995041;Too High and Too Steep: Reshaping Seattle's Topography;David Williams;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51npiQtVa-L.jpg
316253030;An Astronaut's Guide to Life on Earth: What Going to Space Taught Me About Ingenuity, Determination, and Being Prepared for Anything;Chris Hadfield;Engineering & Transportation;499;http://ecx.images-amazon.com/images/I/511UE0Uq4KL.jpg
307946916;In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette;Hampton Sides;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51O7arwJIwL.jpg
067145711X;The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge;David McCullough;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/517XJjk8mQL.jpg
240815807;Mixing Secrets for  the Small Studio;Mike Senior;Engineering & Transportation;999;http://ecx.images-amazon.com/images/I/51KqC7Iw-TL.jpg
73398179;Thermodynamics: An Engineering Approach;Yunus Cengel;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51Tm9msprYL.jpg
1439110123;The Prize: The Epic Quest for Oil, Money & Power;Daniel Yergin;Engineering & Transportation;299;http://ecx.images-amazon.com/images/I/51PWhd28jvL.jpg
1619601990;Modern Refrigeration and Air Conditioning;Andrew D. Althouse;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51urAdIi62L.jpg
124077269;Computer Organization and Design, Fifth Edition: The Hardware/Software Interface (The Morgan Kaufmann Series in Computer Architecture and Design);David A. Patterson;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/51Td8wQuHbL.jpg
1454911867;The Art of War: Illustrated Edition;Sun Tzu;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/61ou0tjficL.jpg
1589483359;GIS Tutorial 1: Basic Workbook, 10.1 Edition;Wilpen L. Gorr;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/413YnMBEIdL.jpg
544483944;Stuff Matters: Exploring the Marvelous Materials That Shape Our Man-Made World;Mark Miodownik;Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51sMmejLQNL.jpg
1619540207;Pilot's Handbook of Aeronautical Knowledge: FAA-H-8083-25A (FAA Handbooks series);Federal Aviation Administration (FAA)/Aviation Supplies & Academics (ASA);Engineering & Transportation;399;http://ecx.images-amazon.com/images/I/51C1YWJcLzL.jpg
316040932;On Killing: The Psychological Cost of Learning to Kill in War and Society;Dave Grossman;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/41Bu29eZsZL.jpg
1600850235;Graphic Guide to Frame Construction: Third Edition, Revised and Updated (For Pros By Pros);Robert Thallon;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/51IiOAv7R7L.jpg
465059996;Rise of the Robots: Technology and the Threat of a Jobless Future;Martin Ford;Engineering & Transportation;799;http://ecx.images-amazon.com/images/I/41QT0bf0ZWL.jpg
1118022270;Project Management: A Systems Approach to Planning, Scheduling, and Controlling;Harold R. Kerzner;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/51eC84JPt%2BL.jpg
1591847443;The Moral Case for Fossil Fuels;Alex Epstein;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/41Hup%2BEa3FL.jpg
1118592115;Ham Radio For Dummies;H. Ward Silver;Engineering & Transportation;599;http://ecx.images-amazon.com/images/I/51YZEptsf-L.jpg
038535181X;Skyfaring: A Journey with a Pilot;Mark Vanhoenacker;Engineering & Transportation;899;http://ecx.images-amazon.com/images/I/41zp1v63vjL.jpg
160831572X;Marks' Basic Medical Biochemistry (Lieberman, Marks's Basic Medical Biochemistry);Alisa Peet MD;Engineering & Transportation;699;http://ecx.images-amazon.com/images/I/518aiTC88nL.jpg
